Channel1_Column3,Channel2_Column3,Channel3_Column3,Channel4_Column3,Channel5_Column3,Channel6_Column3
0.058631,0.029055,0.041202,0.069949,0.060736,0.034937
0.059176,0.029194,0.040518,0.070091,0.061317,0.034937
0.060266,0.029472,0.039015,0.070232,0.06248,0.035099
0.060947,0.029888,0.038332,0.070232,0.062916,0.035261
0.061492,0.030166,0.037649,0.070232,0.063352,0.035424
0.062582,0.031,0.036282,0.070232,0.064224,0.035586
0.063127,0.031556,0.035736,0.070232,0.06466,0.035749
0.063809,0.032112,0.035189,0.070232,0.064951,0.035911
0.064217,0.032668,0.034643,0.070091,0.065677,0.036398
0.065171,0.033919,0.033686,0.069949,0.065968,0.036561
0.065716,0.034613,0.033413,0.069665,0.066259,0.036723
0.066125,0.035447,0.033003,0.069665,0.06684,0.037373
0.066942,0.036698,0.032593,0.06924,0.067276,0.037698
0.067351,0.037532,0.03232,0.068957,0.067421,0.03786
0.067624,0.038227,0.032183,0.068815,0.068003,0.038672
0.068441,0.039616,0.032046,0.068248,0.068293,0.039159
0.068714,0.040311,0.032046,0.067964,0.068439,0.039646
0.06885,0.041006,0.032046,0.067539,0.06902,0.040459
0.069395,0.042396,0.032046,0.06683,0.069166,0.040946
0.069667,0.043091,0.032046,0.066547,0.069456,0.041595
0.069804,0.043647,0.032046,0.066121,0.069747,0.042732
0.070212,0.045036,0.032183,0.065271,0.070038,0.043382
0.070212,0.045731,0.032183,0.064845,0.070038,0.044032
0.070349,0.046426,0.032183,0.06442,0.070183,0.044681
0.070621,0.047677,0.032183,0.063428,0.070328,0.04598
0.070621,0.048372,0.032183,0.062861,0.070474,0.046793
0.070757,0.049066,0.03232,0.062435,0.070474,0.047605
0.070894,0.050317,0.032593,0.061301,0.070474,0.049066
0.070894,0.050873,0.03273,0.060734,0.070474,0.049878
0.070894,0.051568,0.033003,0.060309,0.070474,0.050853
0.070757,0.052263,0.033413,0.059742,0.070183,0.052477
0.070757,0.053514,0.034233,0.058608,0.069892,0.053289
0.070757,0.054069,0.034779,0.058041,0.069747,0.054263
0.070621,0.054764,0.035326,0.057474,0.069311,0.05605
0.070349,0.056015,0.036692,0.05634,0.06902,0.057024
0.070212,0.056571,0.037376,0.055773,0.068584,0.057836
0.070076,0.057127,0.038332,0.055206,0.067857,0.059785
0.069531,0.058378,0.039835,0.05393,0.067567,0.060597
0.069259,0.058933,0.040792,0.053363,0.067131,0.061572
0.068986,0.059489,0.041611,0.052796,0.066113,0.063358
0.068441,0.06074,0.043388,0.051661,0.065677,0.06417
0.068032,0.061296,0.044208,0.051094,0.065241,0.064982
0.06776,0.061852,0.045164,0.050386,0.064079,0.066769
0.067079,0.062964,0.046667,0.049251,0.063497,0.067581
0.066806,0.063519,0.047487,0.048684,0.062916,0.068231
0.066397,0.064075,0.048307,0.048117,0.06248,0.06888
0.065716,0.064909,0.04981,0.046983,0.061172,0.070342
0.065307,0.065326,0.05063,0.046416,0.060591,0.070829
0.064899,0.065743,0.051313,0.045849,0.060009,0.071479
0.064081,0.066299,0.052816,0.044715,0.058847,0.072453
0.063672,0.066716,0.0535,0.044148,0.058265,0.073103
0.063127,0.066994,0.054183,0.043581,0.057684,0.073428
0.062582,0.067272,0.054729,0.043014,0.056521,0.074077
0.061628,0.067689,0.056096,0.04188,0.055794,0.074402
0.061083,0.067967,0.056642,0.041454,0.055358,0.074565
0.060402,0.068244,0.057189,0.040887,0.05405,0.075052
0.059176,0.068522,0.058419,0.039753,0.053469,0.075214
0.058495,0.068661,0.058829,0.039186,0.052888,0.075377
0.057813,0.0688,0.059375,0.038619,0.051725,0.075539
0.056315,0.069078,0.060332,0.037627,0.051144,0.075539
0.055497,0.069217,0.060742,0.03706,0.050562,0.075539
0.05468,0.069356,0.061152,0.036635,0.049545,0.075539
0.053044,0.069495,0.061972,0.035642,0.048963,0.075539
0.052227,0.069634,0.062381,0.035075,0.048382,0.075377
0.051273,0.069634,0.062791,0.034792,0.047365,0.075214
0.049502,0.069773,0.063475,0.033941,0.046929,0.075052
0.048548,0.069912,0.063748,0.033516,0.046347,0.075052
0.047594,0.069912,0.064021,0.033232,0.045911,0.074889
0.045687,0.070051,0.064568,0.032523,0.044894,0.074565
0.044733,0.070051,0.064841,0.03224,0.044458,0.074402
0.043779,0.070051,0.065114,0.032098,0.044022,0.07424
0.041872,0.070051,0.065524,0.031673,0.04315,0.073753
0.040918,0.070051,0.065661,0.031389,0.042569,0.07359
0.0401,0.070051,0.065934,0.031248,0.042133,0.073265
0.038465,0.069912,0.066208,0.031106,0.041261,0.072941
0.037648,0.069773,0.066344,0.030964,0.040825,0.072616
0.036967,0.069773,0.066617,0.030964,0.040389,0.072291
0.036422,0.069495,0.066754,0.030964,0.039517,0.071641
0.035195,0.069217,0.067164,0.030964,0.03908,0.071479
0.03465,0.068939,0.067301,0.031248,0.038644,0.071154
0.034241,0.068661,0.067437,0.031389,0.037772,0.070504
0.033424,0.068105,0.067711,0.031673,0.037336,0.07018
0.033151,0.067828,0.067847,0.032098,0.0369,0.069692
0.032879,0.067411,0.068121,0.032382,0.036028,0.069043
0.03247,0.066716,0.068531,0.03309,0.035738,0.068718
0.032198,0.06616,0.068667,0.033516,0.035302,0.068231
0.032061,0.065604,0.068804,0.034083,0.03472,0.067419
0.031789,0.064631,0.069077,0.035075,0.03443,0.066931
0.031653,0.063936,0.069214,0.035784,0.034139,0.066444
0.031653,0.06338,0.069214,0.036351,0.033703,0.06547
0.03138,0.061991,0.06935,0.037769,0.033558,0.065145
0.031244,0.061296,0.06935,0.038477,0.033412,0.064495
0.031244,0.060462,0.06935,0.039328,0.033412,0.064008
0.031108,0.059072,0.069214,0.040887,0.033267,0.062871
0.031108,0.058378,0.069077,0.041738,0.033267,0.062222
0.031108,0.057544,0.06894,0.042447,0.033267,0.061572
0.031244,0.056154,0.068667,0.044148,0.033267,0.060273
0.031244,0.05532,0.068394,0.044999,0.033267,0.059623
0.03138,0.054625,0.068121,0.045849,0.033412,0.058973
0.031516,0.05393,0.067847,0.0467,0.033703,0.057512
0.031789,0.052541,0.067027,0.048259,0.033848,0.0567
0.031925,0.051846,0.066617,0.04911,0.033994,0.055888
0.032198,0.051151,0.066208,0.04996,0.03443,0.054263
0.032743,0.0499,0.065114,0.051378,0.034575,0.053451
0.033151,0.049344,0.064568,0.052229,0.034866,0.052639
0.03356,0.048789,0.063885,0.052937,0.035447,0.05069
0.034514,0.047816,0.062655,0.054497,0.035883,0.049878
0.035059,0.04726,0.061972,0.055206,0.036319,0.049066
0.03574,0.046704,0.061425,0.055914,0.037191,0.04728
0.037239,0.045731,0.060059,0.057332,0.037772,0.046305
0.03792,0.045175,0.059375,0.057899,0.038354,0.045493
0.038738,0.044758,0.058692,0.058608,0.039662,0.043707
0.040373,0.043647,0.057462,0.059884,0.040389,0.042895
0.04119,0.042952,0.056916,0.060593,0.041115,0.042083
0.042008,0.042396,0.056232,0.06116,0.041842,0.041271
0.043643,0.040867,0.055003,0.062435,0.043295,0.039809
0.04446,0.040172,0.054456,0.063003,0.044022,0.039159
0.045142,0.039338,0.05391,0.063428,0.044894,0.03851
0.046641,0.037671,0.052816,0.064562,0.046493,0.037373
0.047458,0.036837,0.05227,0.065129,0.047219,0.037048
0.048139,0.036003,0.051723,0.065554,0.047946,0.036723
0.048821,0.035308,0.051177,0.06598,0.049545,0.036073
0.050319,0.03378,0.05022,0.06683,0.050417,0.035911
0.050864,0.033085,0.049674,0.067255,0.050998,0.035586
0.051546,0.03239,0.049127,0.067681,0.052597,0.035261
0.052772,0.031278,0.047897,0.068248,0.053324,0.035099
0.053453,0.030861,0.047351,0.068531,0.05405,0.035099
0.053998,0.030444,0.046804,0.068815,0.055358,0.035099
0.054952,0.029888,0.045574,0.06924,0.056085,0.034937
0.055497,0.029611,0.044891,0.069524,0.056812,0.034937
0.056042,0.029472,0.044208,0.069665,0.05812,0.034937
0.057132,0.029333,0.042978,0.070091,0.058701,0.034937
0.057677,0.029333,0.042295,0.070232,0.059428,0.034937
0.058086,0.029333,0.041611,0.070374,0.060591,0.035099
0.059176,0.02975,0.040382,0.070516,0.061172,0.035099
0.059585,0.029888,0.039698,0.070658,0.061753,0.035099
0.060266,0.030305,0.039015,0.070658,0.062335,0.035261
0.061356,0.031,0.037649,0.0708,0.063352,0.035424
0.061901,0.031417,0.036966,0.070658,0.063788,0.035586
0.06231,0.031834,0.036419,0.070658,0.064224,0.035586
0.063536,0.032807,0.035189,0.070658,0.065096,0.036073
0.064081,0.033224,0.034779,0.070516,0.065532,0.036236
0.064762,0.03378,0.034369,0.070374,0.065968,0.036398
0.065716,0.034752,0.033413,0.070091,0.06684,0.036886
0.066261,0.035308,0.033003,0.069807,0.067131,0.03721
0.06667,0.035864,0.03273,0.069665,0.067567,0.037535
0.067215,0.03642,0.03232,0.069524,0.068293,0.038185
0.068032,0.037532,0.031773,0.068957,0.068584,0.038672
0.068441,0.038088,0.0315,0.068673,0.068875,0.038997
0.06885,0.038644,0.031363,0.068248,0.069456,0.039809
0.069531,0.039894,0.030953,0.067681,0.069602,0.040296
0.069804,0.040589,0.030953,0.067255,0.069892,0.040783
0.070076,0.041284,0.030817,0.06683,0.070183,0.04192
0.070485,0.042674,0.030817,0.065838,0.070328,0.04257
0.070757,0.043508,0.030817,0.065413,0.070474,0.04322
0.070894,0.044202,0.030953,0.064987,0.070619,0.044519
0.071166,0.045731,0.031226,0.063995,0.070764,0.045168
0.071166,0.046426,0.031363,0.063428,0.070764,0.045818
0.071302,0.04726,0.031636,0.063003,0.070764,0.04728
0.071302,0.048789,0.032046,0.061868,0.070619,0.048092
0.071302,0.049622,0.032456,0.061443,0.070619,0.048904
0.071166,0.050317,0.03273,0.060876,0.070474,0.049554
0.071166,0.051846,0.033549,0.059742,0.070183,0.051178
0.07103,0.052541,0.033959,0.059317,0.070038,0.052152
0.07103,0.053236,0.034506,0.05875,0.069892,0.052964
0.070894,0.054486,0.035462,0.057616,0.069456,0.054751
0.070757,0.055181,0.036009,0.05719,0.069166,0.055563
0.070621,0.055876,0.036692,0.056623,0.068875,0.056375
0.070485,0.056571,0.037376,0.056056,0.068148,0.058161
0.070212,0.057822,0.038742,0.055064,0.067712,0.059136
0.070076,0.058378,0.039425,0.054639,0.067421,0.059948
0.06994,0.059072,0.040245,0.054071,0.066549,0.061572
0.069395,0.060184,0.041748,0.052937,0.066113,0.062546
0.069122,0.06074,0.042705,0.05237,0.065677,0.063358
0.06885,0.061296,0.043525,0.051803,0.06466,0.064982
0.068441,0.062269,0.045164,0.050669,0.064224,0.065795
0.068169,0.062825,0.046121,0.050102,0.063643,0.066607
0.06776,0.06338,0.046941,0.049535,0.06248,0.068068
0.067079,0.064214,0.048717,0.048401,0.062044,0.068718
0.066806,0.064631,0.049537,0.047692,0.061463,0.06953
0.066397,0.065048,0.050357,0.047125,0.0603,0.070829
0.06558,0.065743,0.05186,0.045849,0.059719,0.071316
0.065171,0.06616,0.05268,0.045282,0.059137,0.071966
0.064762,0.066438,0.053363,0.044573,0.058701,0.072453
0.063536,0.067133,0.054729,0.043297,0.057538,0.073428
0.062991,0.067411,0.055413,0.04273,0.056957,0.073915
0.06231,0.067689,0.055959,0.042022,0.05623,0.07424
0.060947,0.068105,0.057052,0.040746,0.055213,0.074889
0.06013,0.068244,0.057599,0.040037,0.054486,0.075052
0.059312,0.068383,0.058146,0.03947,0.05405,0.075377
0.058495,0.068661,0.058555,0.038903,0.052888,0.075702
0.05686,0.069078,0.059375,0.037769,0.052306,0.075702
0.055906,0.069217,0.059785,0.037202,0.051725,0.075864
0.055088,0.069356,0.060195,0.036776,0.050708,0.075864
0.053317,0.069634,0.060878,0.035926,0.050126,0.075864
0.052363,0.069773,0.061152,0.0355,0.049545,0.075864
0.051409,0.069912,0.061425,0.035075,0.048527,0.075702
0.049638,0.07019,0.062108,0.034366,0.048091,0.075539
0.048684,0.070329,0.062381,0.034083,0.04751,0.075377
0.047049,0.070607,0.063065,0.033657,0.046929,0.075214
0.046096,0.070607,0.063338,0.033374,0.045911,0.074889
0.045278,0.070607,0.063611,0.03309,0.04533,0.074727
0.043507,0.070746,0.064295,0.032807,0.044894,0.074565
0.042689,0.070885,0.064568,0.032523,0.043877,0.074077
0.042008,0.070885,0.064841,0.032382,0.043441,0.073915
0.04119,0.070885,0.065251,0.03224,0.042859,0.073753
0.039692,0.070607,0.065798,0.031956,0.041842,0.073265
0.03901,0.070468,0.066071,0.031815,0.041406,0.072941
0.038329,0.070329,0.066344,0.031673,0.040825,0.072616
0.036967,0.069912,0.067027,0.031673,0.039953,0.072129
0.036422,0.069773,0.067301,0.031531,0.039517,0.071804
0.035877,0.069356,0.067574,0.031531,0.03908,0.071641
0.034923,0.0688,0.068121,0.031531,0.038208,0.070992
0.034514,0.068383,0.068394,0.031531,0.037918,0.070667
0.034105,0.068105,0.068667,0.031673,0.037482,0.070504
0.033424,0.067272,0.069077,0.031956,0.037191,0.070017
0.033151,0.066855,0.069214,0.03224,0.036464,0.069368
0.032879,0.066299,0.06935,0.032523,0.036174,0.069043
0.03247,0.065326,0.069624,0.033232,0.035883,0.068718
0.03247,0.064909,0.06976,0.033657,0.035447,0.067906
0.032198,0.064353,0.06976,0.034083,0.035011,0.067419
0.031925,0.063241,0.069897,0.035217,0.034866,0.066931
0.031789,0.062686,0.06976,0.035926,0.034284,0.065957
0.031789,0.061991,0.06976,0.036493,0.034139,0.06547
0.031653,0.060879,0.069487,0.03791,0.033848,0.064982
0.031653,0.060184,0.06935,0.038761,0.033558,0.063846
0.031653,0.059628,0.069214,0.039612,0.033267,0.063196
0.031653,0.058378,0.068667,0.041313,0.033122,0.062709
0.031653,0.057683,0.068531,0.042163,0.032976,0.061409
0.031789,0.056988,0.068121,0.043014,0.032831,0.060597
0.031789,0.056432,0.067847,0.044006,0.032686,0.059948
0.032061,0.055181,0.067164,0.045849,0.032686,0.058486
0.032061,0.054486,0.066754,0.0467,0.032686,0.057674
0.032334,0.053791,0.066481,0.047692,0.032831,0.056862
0.032606,0.05268,0.065524,0.049393,0.033122,0.055238
0.032743,0.051985,0.065114,0.050244,0.033412,0.054426
0.033015,0.05129,0.064704,0.051236,0.033558,0.053614
0.03356,0.050039,0.063748,0.052937,0.033994,0.052802
0.033833,0.049344,0.063201,0.053646,0.03472,0.051015
0.034241,0.04865,0.062655,0.054497,0.035302,0.050203
0.035331,0.04726,0.061698,0.056056,0.035738,0.049229
0.035877,0.046565,0.061152,0.056765,0.0369,0.047605
0.036422,0.04587,0.060605,0.057474,0.037627,0.04663
0.037648,0.04448,0.059649,0.058891,0.038354,0.04598
0.038329,0.043786,0.059102,0.059458,0.039807,0.044194
0.03901,0.043091,0.058555,0.060026,0.040389,0.043382
0.040509,0.04184,0.057599,0.061301,0.041261,0.04257
0.041327,0.041145,0.057052,0.061868,0.042859,0.041271
0.042144,0.04045,0.056506,0.062435,0.043586,0.040621
0.043643,0.039061,0.055413,0.06357,0.044313,0.039971
0.04446,0.038366,0.054866,0.063995,0.045911,0.038672
0.045278,0.037671,0.054319,0.06442,0.046638,0.038185
0.047049,0.036142,0.053226,0.065413,0.047365,0.037698
0.047867,0.035447,0.05268,0.065696,0.048818,0.036886
0.048684,0.034891,0.052133,0.066121,0.049545,0.036398
0.049502,0.034197,0.05145,0.066547,0.050272,0.036236
0.051137,0.033085,0.05022,0.067255,0.05158,0.035749
0.051818,0.032529,0.049674,0.067539,0.052306,0.035586
0.052636,0.031973,0.04899,0.067823,0.052888,0.035261
0.053998,0.031139,0.047761,0.06839,0.054196,0.034937
0.05468,0.030861,0.047077,0.068531,0.054922,0.034937
0.055225,0.030583,0.046394,0.068815,0.055504,0.034774
0.056451,0.030444,0.045028,0.069098,0.05623,0.034774
0.056996,0.030444,0.044208,0.069382,0.057538,0.034612
0.057541,0.030444,0.043525,0.069524,0.05812,0.034612
0.058631,0.030722,0.042021,0.069807,0.058847,0.034612
0.059176,0.030861,0.041202,0.069807,0.060009,0.034774
0.059585,0.031,0.040518,0.069949,0.060591,0.034774
0.060538,0.031278,0.039015,0.070091,0.061172,0.034774
0.061083,0.031556,0.038195,0.070232,0.062335,0.034937
0.061492,0.031695,0.037512,0.070232,0.062771,0.035099
0.062446,0.032112,0.036282,0.070232,0.063352,0.035261
0.062855,0.032251,0.035599,0.070232,0.064369,0.035424
0.0634,0.032529,0.035053,0.070091,0.064805,0.035586
0.064217,0.033224,0.034096,0.069949,0.065241,0.035911
0.064626,0.033641,0.033686,0.069807,0.066113,0.036398
0.065035,0.034058,0.033276,0.069665,0.066404,0.036723
0.06558,0.034613,0.033003,0.069524,0.06684,0.036886
0.066261,0.035725,0.032456,0.069098,0.067567,0.037535
0.06667,0.03642,0.032183,0.068957,0.068003,0.038022
0.066942,0.036976,0.032046,0.068673,0.068293,0.038347
0.06776,0.038505,0.031636,0.068106,0.068875,0.039159
0.068032,0.0392,0.0315,0.067823,0.069166,0.039646
0.068305,0.039894,0.031363,0.067539,0.069456,0.040134
0.068986,0.041423,0.03109,0.06683,0.069892,0.041271
0.069259,0.042118,0.03109,0.066547,0.070183,0.04192
0.069531,0.042813,0.03109,0.066121,0.070328,0.042407
0.070076,0.044202,0.03109,0.065413,0.070474,0.043057
0.070212,0.044897,0.031226,0.064987,0.070764,0.044519
0.070485,0.045592,0.031363,0.064562,0.070764,0.045168
0.070757,0.046843,0.031773,0.063711,0.07091,0.045818
0.070894,0.047538,0.032046,0.063286,0.07091,0.04728
0.07103,0.048233,0.03232,0.062719,0.07091,0.048092
0.071166,0.049483,0.032866,0.061727,0.070764,0.048741
0.071166,0.050178,0.033276,0.061301,0.070619,0.050366
0.071166,0.050734,0.033686,0.060734,0.070474,0.051015
0.07103,0.052124,0.034506,0.059742,0.070328,0.051827
0.07103,0.05268,0.035053,0.059175,0.069747,0.053451
0.070894,0.053375,0.035599,0.058608,0.069456,0.054263
0.070621,0.054625,0.036692,0.057474,0.069166,0.055075
0.070485,0.05532,0.037239,0.056907,0.068584,0.056862
0.070349,0.056015,0.037922,0.05634,0.068148,0.057674
0.070212,0.056571,0.038605,0.055773,0.067857,0.058486
0.069667,0.057822,0.039972,0.054639,0.066985,0.06011
0.069531,0.058516,0.040655,0.05393,0.066404,0.060922
0.069259,0.059072,0.041338,0.053363,0.066113,0.061734
0.06885,0.060323,0.042841,0.052087,0.065096,0.063521
0.068714,0.060879,0.043661,0.05152,0.064515,0.064333
0.068441,0.061435,0.044344,0.050953,0.064079,0.065145
0.068032,0.062408,0.045984,0.049677,0.063497,0.065957
0.06776,0.062825,0.046667,0.048968,0.06248,0.067419
0.067487,0.063241,0.047487,0.048401,0.061899,0.068068
0.066806,0.064075,0.04899,0.047125,0.061317,0.06888
0.066534,0.064492,0.04981,0.046416,0.0603,0.07018
0.066125,0.064909,0.05063,0.045707,0.059719,0.070829
0.065444,0.065604,0.051996,0.044432,0.059137,0.071479
0.065035,0.065882,0.052816,0.043864,0.057974,0.072616
0.06449,0.066299,0.0535,0.043156,0.057393,0.073103
0.063536,0.066855,0.054729,0.04188,0.056812,0.073428
0.062855,0.067272,0.055413,0.041313,0.055794,0.07424
0.06231,0.06755,0.055959,0.040746,0.055213,0.074565
0.061083,0.068105,0.057189,0.039612,0.054632,0.075052
0.060266,0.068383,0.057736,0.039045,0.053469,0.075377
0.059585,0.0688,0.058282,0.038477,0.053033,0.075539
0.058903,0.069078,0.058829,0.03791,0.052452,0.075702
0.057132,0.069495,0.059785,0.03706,0.051434,0.075702
0.056315,0.069773,0.060195,0.036493,0.050998,0.075864
0.055361,0.069912,0.060742,0.036067,0.050417,0.075864
0.053453,0.070329,0.061562,0.035217,0.049545,0.075702
0.052499,0.070468,0.061835,0.034933,0.048963,0.075539
0.051409,0.070607,0.062245,0.03465,0.048527,0.075539
0.049366,0.070885,0.062791,0.033941,0.04751,0.075214
0.048276,0.071024,0.063201,0.033657,0.047074,0.075052
0.047186,0.071163,0.063475,0.033374,0.046493,0.074727
0.045142,0.071302,0.064021,0.032949,0.046057,0.074565
0.044052,0.071302,0.064158,0.032665,0.045039,0.07424
0.043098,0.071441,0.064431,0.032523,0.044458,0.073915
0.04119,0.071302,0.064978,0.03224,0.043877,0.073753
0.040237,0.071163,0.065251,0.032098,0.043005,0.073265
0.039419,0.071163,0.065524,0.031956,0.042423,0.073103
0.03792,0.070885,0.066071,0.031673,0.041842,0.072778
0.037103,0.070746,0.066344,0.031673,0.040825,0.072291
0.036558,0.070468,0.066617,0.031673,0.040389,0.071966
0.035468,0.070051,0.067301,0.031673,0.039953,0.071804
0.034923,0.069634,0.067574,0.031673,0.038935,0.071316
0.034514,0.069356,0.067847,0.031673,0.038499,0.070992
0.033696,0.068661,0.068394,0.031815,0.038063,0.070667
0.033424,0.068244,0.068667,0.031956,0.037191,0.07018
0.033151,0.067828,0.06894,0.03224,0.036755,0.069855
0.033015,0.06755,0.069214,0.032382,0.036319,0.06953
0.032606,0.066577,0.069487,0.032807,0.035592,0.06888
0.03247,0.066021,0.06976,0.033232,0.035302,0.068555
0.032334,0.065604,0.069897,0.033516,0.035011,0.068068
0.032198,0.064492,0.070034,0.034366,0.03443,0.067256
0.032334,0.063936,0.070034,0.034933,0.034284,0.066931
0.032334,0.06338,0.070034,0.0355,0.033994,0.066444
0.032334,0.06213,0.070034,0.036635,0.033848,0.065795
0.032198,0.061435,0.069897,0.037343,0.033412,0.06482
0.032198,0.060879,0.069897,0.038052,0.033267,0.064333
0.032061,0.059628,0.069487,0.039612,0.032976,0.063683
0.032061,0.058933,0.06935,0.040462,0.032686,0.062384
0.031925,0.058239,0.069077,0.041313,0.03254,0.061572
0.031789,0.056988,0.068394,0.043014,0.03254,0.060922
0.031653,0.056293,0.068121,0.044006,0.03254,0.059461
0.031653,0.055598,0.067711,0.044857,0.032395,0.058811
0.031653,0.054208,0.066891,0.0467,0.03254,0.057999
0.031653,0.053514,0.066481,0.04755,0.032686,0.056212
0.031925,0.052819,0.065934,0.048401,0.032976,0.0554
0.032334,0.051429,0.064978,0.050244,0.033122,0.054588
0.032743,0.050734,0.064431,0.051094,0.033848,0.052802
0.033151,0.050039,0.064021,0.051945,0.034139,0.05199
0.034241,0.048789,0.062928,0.053646,0.034575,0.051178
0.034786,0.048094,0.062381,0.054497,0.035592,0.049391
0.035468,0.047399,0.061835,0.055347,0.036174,0.048579
0.036149,0.046843,0.061425,0.056056,0.036755,0.047767
0.037512,0.045592,0.060332,0.057616,0.038063,0.046143
0.038329,0.045036,0.059785,0.058324,0.03879,0.045331
0.03901,0.044341,0.059375,0.059033,0.039517,0.044519
0.040509,0.043091,0.058419,0.060309,0.04097,0.04322
0.04119,0.042396,0.057872,0.061018,0.041697,0.042407
0.041872,0.041701,0.057462,0.061727,0.042423,0.041758
0.04337,0.040311,0.056369,0.062861,0.04315,0.041108
0.044052,0.039755,0.055959,0.063428,0.044603,0.039971
0.044733,0.038922,0.055413,0.063995,0.04533,0.039322
0.045959,0.037532,0.054456,0.064987,0.046057,0.038834
0.046504,0.036837,0.05391,0.065413,0.04751,0.037698
0.047049,0.036281,0.053363,0.065696,0.048237,0.037373
0.048276,0.03503,0.05227,0.066547,0.048963,0.036886
0.048957,0.034475,0.051723,0.066972,0.050417,0.036236
0.049502,0.034058,0.05104,0.067397,0.051144,0.035911
0.050592,0.033085,0.04981,0.067964,0.051725,0.035586
0.051273,0.032668,0.049127,0.068106,0.053178,0.035099
0.051954,0.032251,0.04858,0.06839,0.05376,0.034937
0.053181,0.031695,0.047214,0.068815,0.054486,0.034612
0.053862,0.031556,0.046394,0.069098,0.055794,0.034449
0.054543,0.031278,0.045711,0.06924,0.056521,0.034287
0.055225,0.031139,0.045028,0.069382,0.057102,0.034287
0.056587,0.031,0.043525,0.069665,0.05841,0.034125
0.057268,0.031,0.042841,0.069665,0.059137,0.034125
0.057813,0.031,0.042021,0.069807,0.059719,0.034125
0.059176,0.031,0.040518,0.069949,0.060881,0.034287
0.059993,0.031139,0.039835,0.069949,0.061463,0.034449
0.060538,0.031139,0.039152,0.069949,0.062044,0.034449
0.061901,0.031417,0.037649,0.070091,0.062625,0.034612
0.062582,0.031556,0.037102,0.070091,0.063788,0.034937
0.063127,0.031834,0.036419,0.070091,0.064224,0.035261
0.06449,0.03239,0.035189,0.070091,0.06466,0.035424
0.065035,0.032668,0.034779,0.069949,0.065677,0.036073
0.06558,0.033085,0.034233,0.069949,0.066113,0.036236
0.06667,0.033919,0.033549,0.069665,0.066549,0.036561
0.067215,0.034336,0.03314,0.069524,0.067276,0.03721
0.067624,0.034752,0.032866,0.069382,0.067712,0.037698
0.068305,0.035864,0.032456,0.068957,0.068003,0.038022
0.068714,0.036559,0.032183,0.068815,0.068584,0.038997
0.068986,0.037115,0.032046,0.068531,0.068875,0.039322
0.069395,0.038505,0.031773,0.067964,0.069166,0.039971
0.069531,0.0392,0.031636,0.067681,0.069747,0.041108
0.069667,0.039894,0.0315,0.067255,0.069892,0.041595
0.069804,0.041423,0.031363,0.066547,0.070183,0.042083
0.069804,0.042257,0.031363,0.066263,0.070474,0.043382
0.069804,0.042952,0.031363,0.065838,0.070619,0.044032
0.069804,0.043786,0.0315,0.065413,0.070764,0.044519
0.069667,0.045592,0.031636,0.064562,0.07091,0.04598
0.069667,0.046426,0.031773,0.064137,0.07091,0.04663
0.069531,0.04726,0.03191,0.063711,0.07091,0.04728
0.069531,0.049066,0.03232,0.062719,0.070764,0.048741
0.069531,0.0499,0.032593,0.062294,0.070619,0.049391
0.069395,0.050734,0.032866,0.061585,0.070474,0.050041
0.069395,0.052402,0.033549,0.060593,0.070328,0.050853
0.069395,0.053236,0.033959,0.060167,0.070038,0.052314
0.069531,0.054069,0.034506,0.0596,0.069747,0.053127
0.069531,0.055598,0.035599,0.058466,0.069602,0.053939
0.069531,0.056293,0.036146,0.057899,0.06902,0.0554
0.069531,0.056849,0.036829,0.057332,0.068584,0.056212
0.069531,0.057961,0.038059,0.056198,0.068293,0.056862
0.069531,0.058516,0.038742,0.055631,0.067567,0.058486
0.069531,0.058933,0.039425,0.054922,0.067131,0.059298
0.069531,0.059767,0.040792,0.053788,0.066695,0.06011
0.069395,0.060184,0.041611,0.053079,0.065823,0.061734
0.069395,0.060601,0.042295,0.052512,0.065241,0.062384
0.069122,0.061296,0.043661,0.051236,0.064805,0.063196
0.069122,0.061574,0.044481,0.050527,0.063788,0.06482
0.068986,0.061991,0.045164,0.04996,0.063207,0.06547
0.06885,0.062269,0.045984,0.049251,0.062771,0.066282
0.068441,0.062825,0.047351,0.047976,0.061608,0.067906
0.068169,0.063103,0.04817,0.047267,0.061172,0.068555
0.067896,0.06338,0.04899,0.0467,0.060591,0.069205
0.067351,0.063936,0.050493,0.045282,0.059573,0.070504
0.066942,0.064214,0.051177,0.044573,0.058992,0.071154
0.066534,0.064492,0.051996,0.044006,0.05841,0.071804
0.06558,0.064909,0.053363,0.04273,0.057393,0.072941
0.064899,0.065187,0.054046,0.042022,0.056957,0.073265
0.064354,0.065465,0.054729,0.041454,0.056376,0.073753
0.062991,0.066021,0.056096,0.04032,0.05594,0.07424
0.06231,0.066299,0.056779,0.039753,0.054922,0.074889
0.061492,0.066577,0.057326,0.039186,0.054486,0.075214
0.059721,0.067272,0.058419,0.038194,0.053905,0.075377
0.058767,0.06755,0.058965,0.037769,0.052888,0.075702
0.057813,0.067828,0.059512,0.037343,0.052306,0.075864
0.055633,0.068522,0.060468,0.036493,0.05187,0.075864
0.054543,0.0688,0.060878,0.036209,0.050708,0.075864
0.053453,0.069217,0.061288,0.035784,0.050126,0.075864
0.051273,0.069773,0.062108,0.035075,0.04969,0.075864
0.050183,0.070051,0.062381,0.034792,0.048382,0.075702
0.049093,0.070329,0.062791,0.03465,0.047946,0.075702
